id,host_neighbourhood,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type
37210546,Brigittenau,0,Brigittenau,,48.23439,16.37233,Entire rental unit,Entire home/apt
37211776,Alsergrund,1,Alsergrund,,48.21811,16.34315,Entire rental unit,Entire home/apt
37213176,,5,Meidling,,48.18187,16.3349,Entire rental unit,Entire home/apt
37222120,Leopoldstadt,2,Leopoldstadt,,48.22117,16.39793,Entire rental unit,Entire home/apt
37222121,Landstra«?e,14,Alsergrund,,48.21829,16.35,Entire rental unit,Entire home/apt
37222604,,4,Mariahilf,,48.19625,16.34365,Entire rental unit,Entire home/apt
37229778,Brigittenau,0,Brigittenau,,48.23178,16.36629,Entire rental unit,Entire home/apt
37232013,Alsergrund,0,Alsergrund,,48.22185,16.36678,Entire rental unit,Entire home/apt
37235991,Meidling,0,Meidling,,48.18717,16.33854,Entire rental unit,Entire home/apt
37238769,Mariahilf,0,Mariahilf,,48.19138,16.34221,Entire rental unit,Entire home/apt
37245774,Ottakring,0,Ottakring,,48.21166,16.33188,Entire rental unit,Entire home/apt
37245890,Landstra«?e,1,Landstra∂ıe,,48.20303,16.38493,Private room in rental unit,Private room
37249944,D«Ùbling,0,D∂?bling,,48.23984,16.34214,Entire rental unit,Entire home/apt
37266804,Margareten,10,Simmering,,48.17801,16.40934,Private room in rental unit,Private room
37268923,Landstra«?e,7,Favoriten,,48.16886,16.36948,Entire rental unit,Entire home/apt
37271943,,53,Donaustadt,,48.23787,16.43624,Entire rental unit,Entire home/apt
37275359,Heitzing,103,D∂?bling,,48.23364,16.35599,Entire serviced apartment,Entire home/apt
37276511,Ottakring,1,Ottakring,,48.21266,16.29159,Private room in villa,Private room
37282957,Mariahilf,0,Mariahilf,,48.1895,16.34573,Entire rental unit,Entire home/apt
37283325,Margareten,10,Margareten,,48.18782,16.34566,Private room in rental unit,Private room
37286032,Meidling,7,Meidling,,48.1733,16.31444,Entire rental unit,Entire home/apt
37288580,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19908,16.32223,Entire loft,Entire home/apt
37291873,Neubau,2,Neubau,,48.20518,16.34807,Entire rental unit,Entire home/apt
37306745,Meidling,7,Meidling,,48.17465,16.31467,Entire rental unit,Entire home/apt
37308756,Meidling,7,Meidling,,48.17491,16.31472,Entire rental unit,Entire home/apt
37310386,Liesing,2,Liesing,,48.13913,16.26256,Entire rental unit,Entire home/apt
37310470,Hernals,2,Hernals,,48.21543,16.32873,Private room in rental unit,Private room
37310474,,3,Mariahilf,,48.19979,16.36495,Room in boutique hotel,Hotel room
37310608,,3,Mariahilf,,48.20126,16.3629,Room in boutique hotel,Hotel room
37310831,Meidling,7,Meidling,,48.17308,16.31349,Entire rental unit,Entire home/apt
37313138,Neubau,1,Neubau,,48.19726,16.3399,Private room in rental unit,Private room
37314533,Meidling,7,Meidling,,48.17322,16.31268,Entire rental unit,Entire home/apt
37320286,Mariahilf,0,Mariahilf,,48.19982,16.35646,Entire rental unit,Entire home/apt
37322662,Neos Kosmos,10,Favoriten,,48.17232,16.38203,Entire rental unit,Entire home/apt
37326017,,0,Meidling,,48.18329,16.3232,Entire rental unit,Entire home/apt
37343954,Hernals,2,Hernals,,48.22754,16.28272,Entire rental unit,Entire home/apt
37352968,Innere Stadt,6,Neubau,,48.20601,16.35179,Entire rental unit,Entire home/apt
37353096,,0,Alsergrund,,48.22497,16.36285,Entire condominium (condo),Entire home/apt
37353376,Innere Stadt,6,Neubau,,48.20447,16.35256,Entire rental unit,Entire home/apt
37354061,Rudolfsheim-F«¨nfhaus,5,Rudolfsheim-F∂?nfhaus,,48.19223,16.33675,Entire guesthouse,Entire home/apt
37356136,Neubau,0,Neubau,,48.2009,16.35382,Private room in rental unit,Private room
37358467,Penzing,31,Favoriten,,48.17693,16.36702,Entire rental unit,Entire home/apt
37360752,Floridsdorf,1,Floridsdorf,,48.29431,16.41095,Private room in residential home,Private room
37365050,,0,Ottakring,,48.20883,16.31977,Private room in rental unit,Private room
37380500,Landstra«?e,0,Landstra∂ıe,,48.1989,16.38018,Entire rental unit,Entire home/apt
37382953,,1,Neubau,,48.20633,16.35267,Entire rental unit,Entire home/apt
37383193,Alsergrund,2,Alsergrund,,48.22857,16.35218,Private room in rental unit,Private room
37387518,Alsergrund,0,Alsergrund,,48.22469,16.34951,Private room in rental unit,Private room
37404818,Favoriten,0,Simmering,,48.17931,16.42182,Entire rental unit,Entire home/apt
37414138,Landstra«?e,0,Landstra∂ıe,,48.18765,16.38578,Entire rental unit,Entire home/apt
37421895,D«Ùbling,2,D∂?bling,,48.25165,16.30754,Entire residential home,Entire home/apt
37436341,Innere Stadt,1,Innere Stadt,,48.20845,16.36817,Private room in rental unit,Private room
37439540,Neubau,14,Innere Stadt,,48.20636,16.37122,Entire rental unit,Entire home/apt
37442084,Donaustadt,3,Donaustadt,,48.22511,16.42378,Entire rental unit,Entire home/apt
37442731,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.18663,16.33567,Entire rental unit,Entire home/apt
37442814,Margareten,0,Margareten,,48.18836,16.34796,Entire rental unit,Entire home/apt
37443815,Floridsdorf,0,Floridsdorf,,48.27544,16.44797,Entire residential home,Entire home/apt
37444797,Margareten,0,Margareten,,48.18683,16.35481,Private room in rental unit,Private room
37445029,Josefstadt,1,Wieden,,48.19086,16.36422,Entire rental unit,Entire home/apt
37454256,Favoriten,0,Favoriten,,48.17726,16.38895,Entire rental unit,Entire home/apt
37454798,Ottakring,0,Ottakring,,48.20748,16.33312,Entire rental unit,Entire home/apt
37474926,,32,Donaustadt,,48.22617,16.42338,Entire rental unit,Entire home/apt
37477151,Heitzing,103,Alsergrund,,48.21733,16.3606,Entire serviced apartment,Entire home/apt
37477444,Landstra«?e,2,Landstra∂ıe,,48.19894,16.40365,Entire rental unit,Entire home/apt
37477747,Margareten,0,Brigittenau,,48.2307,16.37314,Entire rental unit,Entire home/apt
37478865,Margareten,52,Leopoldstadt,,48.21975,16.38812,Entire rental unit,Entire home/apt
37480295,Wieden,1,Wieden,,48.18821,16.36715,Entire rental unit,Entire home/apt
37480957,Innere Stadt,0,Innere Stadt,,48.20817,16.37388,Entire rental unit,Entire home/apt
37482732,Leopoldstadt,0,Leopoldstadt,,48.2198,16.37704,Entire guesthouse,Entire home/apt
37488716,Donaustadt,0,Donaustadt,,48.23542,16.4258,Entire condominium (condo),Entire home/apt
37489977,Donaustadt,0,Donaustadt,,48.25115,16.4334,Entire rental unit,Entire home/apt
37493972,Meidling,0,Meidling,,48.18399,16.33466,Private room in rental unit,Private room
37494661,Ottakring,0,Ottakring,,48.20778,16.32986,Entire rental unit,Entire home/apt
37494715,,1,Leopoldstadt,,48.22765,16.37248,Entire rental unit,Entire home/apt
37506439,Innere Stadt,6,Innere Stadt,,48.21252,16.37324,Entire serviced apartment,Entire home/apt
37506750,,1,W∂?hring,,48.22793,16.33488,Entire rental unit,Entire home/apt
37511908,Innere Stadt,0,Innere Stadt,,48.21036,16.37199,Entire rental unit,Entire home/apt
37516035,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19667,16.33191,Entire rental unit,Entire home/apt
37517298,Margareten,52,Wieden,,48.19172,16.37567,Entire rental unit,Entire home/apt
37517509,Margareten,52,Wieden,,48.1896,16.37693,Entire rental unit,Entire home/apt
37517636,Margareten,52,Wieden,,48.18998,16.37687,Entire rental unit,Entire home/apt
37518253,Margareten,52,Wieden,,48.19139,16.37725,Entire rental unit,Entire home/apt
37518474,Margareten,52,Wieden,,48.1917,16.3754,Entire rental unit,Entire home/apt
37518810,Margareten,52,Wieden,,48.19019,16.37684,Entire rental unit,Entire home/apt
37523841,Landstra«?e,0,Landstra∂ıe,,48.20132,16.39198,Entire rental unit,Entire home/apt
37544229,Neubau,0,Neubau,,48.20448,16.35144,Private room in rental unit,Private room
37545575,Landstra«?e,0,Landstra∂ıe,,48.19227,16.3906,Entire rental unit,Entire home/apt
37557403,Leopoldstadt,0,Leopoldstadt,,48.2149,16.39165,Private room in rental unit,Private room
37558743,Alsergrund,0,Alsergrund,,48.22412,16.35428,Private room in rental unit,Private room
37564253,Brigittenau,1,Brigittenau,,48.23227,16.36611,Entire rental unit,Entire home/apt
37583817,Penzing,4,Penzing,,48.19055,16.30043,Entire rental unit,Entire home/apt
37585903,Meidling,3,Rudolfsheim-F∂?nfhaus,,48.19518,16.31468,Entire townhouse,Entire home/apt
37587087,Neubau,4,Neubau,,48.20165,16.34776,Private room in rental unit,Private room
37587126,Leopoldstadt,1,Leopoldstadt,,48.21276396,16.38197917,Private room in rental unit,Private room
37589199,,2,Floridsdorf,,48.27599,16.40431,Shared room in bed and breakfast,Shared room
37589892,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19737,16.32717,Entire rental unit,Entire home/apt
37593550,Rudolfsheim-F«¨nfhaus,6,Leopoldstadt,,48.21841,16.40466,Entire rental unit,Entire home/apt
37607616,,1,Donaustadt,,48.23477,16.46091,Entire rental unit,Entire home/apt
37612087,Margareten,2,Margareten,,48.18523,16.35507,Private room in rental unit,Private room
37614713,Favoriten,0,Favoriten,,48.17289,16.39158,Entire rental unit,Entire home/apt
37618447,Alsergrund,1,Alsergrund,,48.2221,16.36637,Private room in rental unit,Private room
37626451,Penzing,31,Penzing,,48.19857,16.30751,Entire rental unit,Entire home/apt
37642084,Margareten,1,Margareten,,48.18728,16.35228,Private room in rental unit,Private room
37642445,,1,Ottakring,,48.20693,16.33025,Tiny house,Entire home/apt
37647452,,1,Mariahilf,,48.19701,16.35147,Private room in loft,Private room
37648147,Favoriten,0,Favoriten,,48.16664,16.38086,Entire rental unit,Entire home/apt
37648238,,0,Donaustadt,,48.24858,16.43076,Private room in rental unit,Private room
37648294,Simmering,1,Simmering,,48.17851,16.41123,Private room in rental unit,Private room
37650367,Leopoldstadt,0,Leopoldstadt,,48.19037,16.42672,Private room in residential home,Private room
37652569,,1,Rudolfsheim-F∂?nfhaus,,48.19299,16.32781,Entire rental unit,Entire home/apt
37655253,Meidling,0,Meidling,,48.17911,16.33199,Entire rental unit,Entire home/apt
37656286,Ottakring,0,Ottakring,,48.20955,16.33082,Entire rental unit,Entire home/apt
37666701,Margareten,2,Favoriten,,48.16945,16.36732,Entire rental unit,Entire home/apt
37667064,Leopoldstadt,6,Leopoldstadt,,48.21762,16.38168,Entire rental unit,Entire home/apt
37667623,Leopoldstadt,6,Leopoldstadt,,48.21877,16.38253,Entire rental unit,Entire home/apt
37680942,Leopoldstadt,0,Leopoldstadt,,48.2172,16.38803,Entire rental unit,Entire home/apt
37698458,Neubau,4,Neubau,,48.20383,16.34605,Private room in rental unit,Private room
37698756,Neubau,4,Neubau,,48.20357,16.34771,Private room in rental unit,Private room
37699007,,1,Mariahilf,,48.19294,16.34397,Private room in rental unit,Private room
37701671,Innere Stadt,13,Neubau,,48.20431,16.35553,Room in serviced apartment,Hotel room
37704303,,2,Landstra∂ıe,,48.19107,16.38764,Entire rental unit,Entire home/apt
37713121,Innere Stadt,2,Innere Stadt,,48.21159,16.37162,Entire rental unit,Entire home/apt
37731370,Penzing,0,Penzing,,48.1973,16.2593,Private room in rental unit,Private room
37739584,Meidling,2,Meidling,,48.18327,16.34198,Entire rental unit,Entire home/apt
37749742,,1,Landstra∂ıe,,48.20344,16.39439,Private room in rental unit,Private room
37760975,Alsergrund,40,Josefstadt,,48.21497,16.3487,Entire rental unit,Entire home/apt
37765972,Floridsdorf,1,Floridsdorf,,48.25705,16.39858,Shared room in rental unit,Shared room
37766277,Margareten,0,Margareten,,48.19132,16.36225,Entire rental unit,Entire home/apt
37771002,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19717,16.33509,Entire rental unit,Entire home/apt
37778351,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19923,16.3338,Private room in rental unit,Private room
37800761,Leopoldstadt,69,Penzing,,48.19729,16.31098,Private room in rental unit,Private room
37801571,Leopoldstadt,69,Penzing,,48.19579,16.30952,Private room in rental unit,Private room
37801883,Leopoldstadt,69,Penzing,,48.19497,16.31113,Private room in rental unit,Private room
37807519,,0,Landstra∂ıe,,48.21037,16.3882,Entire rental unit,Entire home/apt
37824882,Alsergrund,0,Alsergrund,,48.21634,16.36232,Entire rental unit,Entire home/apt
37825211,Innere Stadt,0,Innere Stadt,,48.21006,16.37134,Room in hotel,Hotel room
37828144,Alsergrund,0,Alsergrund,,48.22493,16.36383,Entire rental unit,Entire home/apt
37828432,Josefstadt,2,Josefstadt,,48.20796,16.35412,Entire rental unit,Entire home/apt
37833987,,1,Meidling,,48.17072,16.32665,Entire rental unit,Entire home/apt
37834507,Margareten,1,Margareten,,48.18501,16.36526,Entire rental unit,Entire home/apt
37846018,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19117,16.33539,Entire rental unit,Entire home/apt
37856639,Meidling,2,Meidling,,48.1842,16.34284,Private room in rental unit,Private room
37858879,Leopoldstadt,0,Leopoldstadt,,48.22059,16.38835,Entire rental unit,Entire home/apt
37859335,Innere Stadt,0,Innere Stadt,,48.20556,16.3765,Entire rental unit,Entire home/apt
37876473,,3,D∂?bling,,48.267,16.34107,Entire rental unit,Entire home/apt
37879066,Meidling,4,Meidling,,48.18359,16.34365,Entire rental unit,Entire home/apt
37880391,Margareten,0,Margareten,,48.18733,16.34468,Entire rental unit,Entire home/apt
37882229,Leopoldstadt,0,Leopoldstadt,,48.22719,16.39858,Entire rental unit,Entire home/apt
37895490,Favoriten,0,Favoriten,,48.17028,16.36782,Entire rental unit,Entire home/apt
37903026,Margareten,2,Margareten,,48.18542,16.34847,Entire rental unit,Entire home/apt
37908561,,0,Mariahilf,,48.19108,16.3431,Entire rental unit,Entire home/apt
37934943,Hernals,2,Hernals,,48.22229,16.32006,Entire rental unit,Entire home/apt
37936165,Alsergrund,40,Alsergrund,,48.21793,16.36511,Entire serviced apartment,Entire home/apt
37939922,,2,Favoriten,,48.17369,16.35599,Private room in rental unit,Private room
37940858,Hernals,7,Hernals,,48.21703,16.32936,Entire rental unit,Entire home/apt
37952092,Mariahilf,22,W∂?hring,,48.21936,16.34068,Entire rental unit,Entire home/apt
37952768,,0,Landstra∂ıe,,48.18912,16.39612,Entire rental unit,Entire home/apt
37954756,Alsergrund,40,Innere Stadt,,48.2112,16.37003,Entire rental unit,Entire home/apt
37955347,Mariahilf,22,W∂?hring,,48.22143,16.34166,Entire rental unit,Entire home/apt
37957300,Josefstadt,4,Josefstadt,,48.21349,16.35208,Room in boutique hotel,Private room
37957641,Josefstadt,4,Josefstadt,,48.21349,16.35208,Room in boutique hotel,Private room
37957799,Josefstadt,4,Josefstadt,,48.21349,16.35208,Room in boutique hotel,Private room
37957866,Josefstadt,4,Josefstadt,,48.21349,16.35208,Room in boutique hotel,Private room
37961030,Leopoldstadt,1,Leopoldstadt,,48.21977,16.38285,Private room in rental unit,Private room
37968315,Favoriten,0,Favoriten,,48.17198,16.3677,Entire rental unit,Entire home/apt
37980530,Favoriten,4,Favoriten,,48.17614,16.37701,Entire condominium (condo),Entire home/apt
37983579,Neubau,2,Neubau,,48.20381,16.3425,Entire rental unit,Entire home/apt
37984879,,53,Innere Stadt,,48.20468,16.37269,Entire rental unit,Entire home/apt
37988000,Heitzing,103,D∂?bling,,48.23244,16.35433,Entire serviced apartment,Entire home/apt
37990066,Penzing,0,Penzing,,48.19056,16.3045,Private room in rental unit,Private room
38006353,Innere Stadt,38,Innere Stadt,,48.21344,16.37103,Entire rental unit,Entire home/apt
38007511,Innere Stadt,38,Landstra∂ıe,,48.20427,16.38618,Entire rental unit,Entire home/apt
38007850,Heitzing,103,Alsergrund,,48.23248,16.35588,Entire serviced apartment,Entire home/apt
38014259,Alsergrund,40,D∂?bling,,48.23572,16.3533,Entire serviced apartment,Entire home/apt
38015379,Landstra«?e,1,Landstra∂ıe,,48.20308,16.38538,Entire rental unit,Entire home/apt
38023408,Neubau,0,Neubau,,48.20489,16.34498,Entire rental unit,Entire home/apt
38033518,,0,Hernals,,48.22472,16.30764,Entire rental unit,Entire home/apt
38037296,Favoriten,20,Ottakring,,48.21401,16.33354,Entire rental unit,Entire home/apt
38040087,Landstra«?e,1,Landstra∂ıe,,48.19934,16.39635,Entire rental unit,Entire home/apt
38043982,Heitzing,3,Hietzing,,48.1676,16.26985,Entire guesthouse,Entire home/apt
38056414,Wieden,0,Wieden,,48.18889,16.37809,Entire rental unit,Entire home/apt
38059495,Wieden,1,Wieden,,48.19015,16.37423,Entire rental unit,Entire home/apt
38061790,Hernals,2,Hernals,,48.22017,16.32081,Entire rental unit,Entire home/apt
38064361,,32,Josefstadt,,48.2071,16.35368,Entire rental unit,Entire home/apt
38067488,Rudolfsheim-F«¨nfhaus,2,Penzing,,48.19688,16.3108,Entire rental unit,Entire home/apt
38077915,,5,Margareten,,48.1899,16.36078,Private room in rental unit,Private room
38086439,Margareten,0,Penzing,,48.19271,16.29731,Entire rental unit,Entire home/apt
38087517,Josefstadt,1,Josefstadt,,48.21339,16.34419,Private room in rental unit,Private room
38091153,Wieden,0,Wieden,,48.19882,16.36552,Entire rental unit,Entire home/apt
38097992,Landstra«?e,1,Landstra∂ıe,,48.1905,16.38582,Entire rental unit,Entire home/apt
38099350,Donaustadt,0,Donaustadt,,48.2413,16.43303,Entire rental unit,Entire home/apt
38108701,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.1972,16.3262,Entire rental unit,Entire home/apt
38108782,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.18694,16.33054,Entire rental unit,Entire home/apt
38112825,Floridsdorf,2,Innere Stadt,,48.21041,16.37844,Entire rental unit,Entire home/apt
38115959,Favoriten,13,Margareten,,48.1814,16.35837,Entire rental unit,Entire home/apt
38121279,Leopoldstadt,3,Leopoldstadt,,48.22568,16.38227,Entire rental unit,Entire home/apt
38125116,,1,Favoriten,,48.16841,16.36572,Private room in rental unit,Private room
38130031,,1,Innere Stadt,,48.20581,16.37156,Entire rental unit,Entire home/apt
38131555,Brigittenau,0,Brigittenau,,48.24491,16.36835,Shared room in rental unit,Shared room
38147054,Neubau,1,Neubau,,48.20432,16.35226,Private room in rental unit,Private room
38159557,Margareten,1,Margareten,,48.1964,16.35953,Entire rental unit,Entire home/apt
38163294,Landstra«?e,1,Landstra∂ıe,,48.19252,16.38978,Private room in rental unit,Private room
38173287,,53,Landstra∂ıe,,48.19323,16.39027,Entire rental unit,Entire home/apt
38174776,Landstra«?e,2,Landstra∂ıe,,48.20037,16.40277,Entire rental unit,Entire home/apt
38175481,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19908,16.32223,Entire loft,Entire home/apt
38176382,Favoriten,2,Favoriten,,48.1727,16.38341,Entire rental unit,Entire home/apt
38176400,Landstra«?e,1,Landstra∂ıe,,48.19287,16.38819,Private room in rental unit,Private room
38187856,Mariahilf,0,Mariahilf,,48.19952,16.36273,Entire rental unit,Entire home/apt
38197532,,1,Josefstadt,,48.20943,16.35257,Entire rental unit,Entire home/apt
38208072,Landstra«?e,1,Landstra∂ıe,,48.21315,16.38971,Private room in rental unit,Private room
38212872,,1,Favoriten,,48.16553,16.38964,Private room in rental unit,Private room
38213334,,0,Simmering,,48.16397,16.42333,Shared room in condominium (condo),Shared room
38221324,Favoriten,0,Favoriten,,48.18085,16.36915,Private room in rental unit,Private room
38226482,Neubau,1,Neubau,,48.20529,16.33734,Private room in rental unit,Private room
38240023,,,Margareten,,48.18955,16.3607,Entire rental unit,Entire home/apt
38246796,Rudolfsheim-F«¨nfhaus,4,Rudolfsheim-F∂?nfhaus,,48.19696,16.33113,Entire rental unit,Entire home/apt
38248707,Meidling,0,Meidling,,48.1795,16.33717,Entire rental unit,Entire home/apt
38249236,,1,Landstra∂ıe,,48.19817,16.38197,Entire rental unit,Entire home/apt
38256428,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.19031,16.32367,Entire rental unit,Entire home/apt
38256668,Penzing,0,Penzing,,48.19547,16.2866,Entire rental unit,Entire home/apt
38261306,Rudolfsheim-F«¨nfhaus,3,Ottakring,,48.20966,16.32902,Entire rental unit,Entire home/apt
38262509,Leopoldstadt,69,Penzing,,48.19706,16.3095,Private room in rental unit,Private room
38262713,Leopoldstadt,69,Penzing,,48.19694,16.31163,Private room in rental unit,Private room
38272569,,1,Hernals,,48.2182,16.33727,Entire rental unit,Entire home/apt
38276135,Favoriten,1,Favoriten,,48.17331,16.36974,Entire condominium (condo),Entire home/apt
38280760,,0,Penzing,,48.19048,16.30479,Entire rental unit,Entire home/apt
38300910,,1,Landstra∂ıe,,48.18833,16.38954,Entire rental unit,Entire home/apt
38305121,Heitzing,103,Innere Stadt,,48.20993,16.36873,Entire serviced apartment,Entire home/apt
38310405,Mariahilf,0,Mariahilf,,48.19252,16.33913,Entire rental unit,Entire home/apt
38312831,,1,Rudolfsheim-F∂?nfhaus,,48.18603,16.3237,Entire rental unit,Entire home/apt
38315616,Heitzing,103,D∂?bling,,48.24505,16.3586,Entire serviced apartment,Entire home/apt
38316092,Meidling,1,Meidling,,48.17972,16.31948,Entire rental unit,Entire home/apt
38320898,Josefstadt,3,Josefstadt,,48.20955,16.34889,Entire rental unit,Entire home/apt
38341492,Mariahilf,22,Innere Stadt,,48.21171,16.36884,Entire rental unit,Entire home/apt
38369632,,0,W∂?hring,,48.2259,16.33389,Entire rental unit,Entire home/apt
38370348,W«œhring,2,W∂?hring,,48.22707,16.33278,Entire rental unit,Entire home/apt
38372785,W«œhring,0,W∂?hring,,48.22337,16.33774,Entire rental unit,Entire home/apt
38374888,Margareten,24,Landstra∂ıe,,48.18959,16.38598,Entire rental unit,Entire home/apt
38381292,Favoriten,0,Favoriten,,48.17548,16.38375,Entire rental unit,Entire home/apt
38382481,,80,Landstra∂ıe,,48.19758,16.38219,Entire rental unit,Entire home/apt
38382496,,80,Landstra∂ıe,,48.19864,16.38425,Entire rental unit,Entire home/apt
38382499,Ottakring,0,Ottakring,,48.22028,16.31841,Entire rental unit,Entire home/apt
38382527,,80,Landstra∂ıe,,48.19913,16.38384,Entire rental unit,Entire home/apt
38382555,,80,Landstra∂ıe,,48.19728,16.38235,Entire rental unit,Entire home/apt
38382594,,80,Landstra∂ıe,,48.19748,16.38443,Entire rental unit,Entire home/apt
38383141,,80,Wieden,,48.19809,16.3664,Entire rental unit,Entire home/apt
38383601,,80,Landstra∂ıe,,48.19935,16.38292,Entire rental unit,Entire home/apt
38393194,Margareten,4,Margareten,,48.18532,16.36116,Entire rental unit,Entire home/apt
38394379,Leopoldstadt,10,Innere Stadt,,48.21054,16.3771,Entire serviced apartment,Entire home/apt
38398451,,132,Landstra∂ıe,,48.21209,16.38806,Entire rental unit,Entire home/apt
38401036,Wieden,0,Wieden,,48.19686,16.37464,Entire rental unit,Entire home/apt
38404118,Wieden,2,Wieden,,48.19494,16.37334,Entire rental unit,Entire home/apt
38410980,,1,Leopoldstadt,,48.21615,16.37929,Entire rental unit,Entire home/apt
38421010,Meidling,4,Wieden,,48.19458,16.36239,Entire rental unit,Entire home/apt
38421501,,1,Leopoldstadt,,48.23307,16.3968,Private room in rental unit,Private room
38426098,Leopoldstadt,1,Leopoldstadt,,48.22236,16.38618,Entire rental unit,Entire home/apt
38428887,Meidling,17,Meidling,,48.17351,16.32041,Entire rental unit,Entire home/apt
38429111,Mariahilf,10,Mariahilf,,48.19699,16.35512,Entire rental unit,Entire home/apt
38430171,Meidling,2,Meidling,,48.17892,16.34539,Entire rental unit,Entire home/apt
38442436,Rudolfsheim-F«¨nfhaus,1,Rudolfsheim-F∂?nfhaus,,48.20361,16.33509,Entire rental unit,Entire home/apt
38442581,,2,Donaustadt,,48.2265,16.45858,Private room in rental unit,Private room
38446516,Josefstadt,0,Josefstadt,,48.20671,16.35046,Entire rental unit,Entire home/apt
38450427,Landstra«?e,0,Landstra∂ıe,,48.20034,16.40091,Entire rental unit,Entire home/apt
38451706,Landstra«?e,0,Landstra∂ıe,,48.20128,16.39966,Entire rental unit,Entire home/apt
38451889,Wieden,30,Wieden,,48.19617,16.37075,Entire rental unit,Entire home/apt
38452747,Wieden,30,Wieden,,48.19605,16.37077,Entire rental unit,Entire home/apt
38453326,Landstra«?e,1,Landstra∂ıe,,48.19087,16.3859,Private room in rental unit,Private room
38454279,Simmering,0,Simmering,,48.1618,16.47916,Entire rental unit,Entire home/apt
38473141,Hernals,22,Simmering,,48.16781,16.42506,Entire rental unit,Entire home/apt
38473649,Hernals,22,Simmering,,48.16946,16.42447,Entire rental unit,Entire home/apt
38473884,Hernals,22,Simmering,,48.16951,16.42633,Entire rental unit,Entire home/apt
38474060,Hernals,22,Simmering,,48.16835,16.42649,Entire rental unit,Entire home/apt
38474252,Hernals,22,Simmering,,48.16791,16.42568,Entire rental unit,Entire home/apt
38474789,Hernals,22,Simmering,,48.16797,16.4255,Entire rental unit,Entire home/apt
38476001,Mariahilf,1,Mariahilf,,48.19457,16.33948,Entire rental unit,Entire home/apt
38477463,Rudolfsheim-F«¨nfhaus,0,Rudolfsheim-F∂?nfhaus,,48.18981,16.33706,Entire rental unit,Entire home/apt
38483740,,1,Margareten,,48.188,16.35254,Private room in rental unit,Private room
38498019,Leopoldstadt,0,Leopoldstadt,,48.2293,16.39378,Entire rental unit,Entire home/apt
38502607,,1,Alsergrund,,48.2257,16.366,Private room in rental unit,Private room
38505990,Rudolfsheim-F«¨nfhaus,2,Rudolfsheim-F∂?nfhaus,,48.19908,16.32223,Entire loft,Entire home/apt
38506228,Innere Stadt,38,Landstra∂ıe,,48.20313,16.38592,Entire rental unit,Entire home/apt
38509623,Innere Stadt,0,Innere Stadt,,48.20489,16.37682,Entire rental unit,Entire home/apt
38514309,,1,Margareten,,48.19119,16.35609,Entire rental unit,Entire home/apt
38518367,Landstra«?e,0,Landstra∂ıe,,48.18775,16.38525,Entire rental unit,Entire home/apt
38519333,,1,Rudolfsheim-F∂?nfhaus,,48.19164,16.33596,Private room in rental unit,Private room
38529091,Heitzing,0,Hietzing,,48.16447,16.26583,Entire residential home,Entire home/apt
38530064,,5,Favoriten,,48.16345,16.38444,Entire rental unit,Entire home/apt
38535395,Ottakring,9,W∂?hring,,48.22378,16.33748,Entire rental unit,Entire home/apt
38536833,Wieden,0,Wieden,,48.19126,16.37152,Private room in rental unit,Private room
38549353,,1,Brigittenau,,48.22766,16.36892,Entire condominium (condo),Entire home/apt
38550182,,1,Mariahilf,,48.19639,16.34711,Private room in rental unit,Private room
38564896,Favoriten,5,Favoriten,,48.17594,16.3557,Entire rental unit,Entire home/apt
38569553,Josefstadt,0,Josefstadt,,48.20789,16.352,Private room in loft,Private room
38578722,Leopoldstadt,5,Leopoldstadt,,48.22033,16.38056,Entire rental unit,Entire home/apt
38578762,Leopoldstadt,5,Leopoldstadt,,48.21892,16.38014,Entire rental unit,Entire home/apt
38591594,Innere Stadt,65,Landstra∂ıe,,48.19255,16.40298,Entire rental unit,Entire home/apt
38592526,Margareten,0,Margareten,,48.19061,16.35818,Entire rental unit,Entire home/apt
38594770,,1,Innere Stadt,,48.20478,16.37456,Entire rental unit,Entire home/apt
38612704,Favoriten,1,Favoriten,,48.17605,16.35635,Entire rental unit,Entire home/apt
38613417,Favoriten,1,Favoriten,,48.17598,16.35567,Entire rental unit,Entire home/apt
38613791,Favoriten,1,Favoriten,,48.17603,16.35623,Entire rental unit,Entire home/apt
38614314,Meidling,0,Meidling,,48.17752,16.32846,Entire rental unit,Entire home/apt
